-0.43359,0.76329,0
0.042113,0.7064,0
0.054997,0.83727,0
-0.068991,0.6489,0
0.20961,0.56749,0
0.040781,0.71672,0
-0.34205,0.49617,0
0.10853,0.54006,0
-0.043913,0.56108,0
0.14942,0.63545,0
-0.08571,0.79012,0
0.11883,0.59142,0
-0.1381,0.6072,0
-0.037307,0.79126,0
-0.39633,0.80008,0
0.19291,0.59806,0
0.42115,0.80338,0
-0.10244,0.76555,0
-0.19029,0.70706,0
-0.31584,0.55178,0
-0.24173,0.56672,0
-0.54453,0.56271,0
-0.030485,0.78419,0
-0.54305,0.64478,0
0.42093,0.74743,0
0.25025,0.63994,0
-0.32629,0.63019,0
0.50488,0.61433,0
-0.27574,0.58701,0
-0.16438,0.77733,0
0.021493,0.67112,0
-0.026632,0.79929,0
-0.26558,0.63765,0
-0.12971,0.70934,0
0.03564,0.69224,0
-0.03544,0.56698,0
0.28694,0.66246,0
-0.30767,0.61627,0
0.32694,0.7763,0
0.27657,0.73456,0
0.39425,0.61292,0
-0.22672,0.69596,0
-0.51917,0.74187,0
-0.34873,0.59769,0
0.30237,0.72321,0
-0.050661,0.68711,0
0.29091,0.70072,0
-0.27684,0.66559,0
-0.13985,0.6629,0
0.082818,0.54212,0
0.26952,0.81247,0
0.65628,0.5941,0
-0.22488,0.77079,0
-0.063985,0.48749,0
0.31849,0.61516,0
-0.21128,0.49826,0
0.44361,0.86963,0
-0.13663,0.77223,0
-0.43114,0.54253,0
0.52676,0.59254,0
0.18618,0.62862,0
0.31923,0.79902,0
-0.13589,0.69074,0
0.11181,0.77506,0
-0.44418,0.74124,0
-0.12417,0.7287,0
-0.49744,0.71414,0
-0.42373,0.72359,0
0.1478,0.69905,0
0.19733,0.71101,0
0.34371,0.78524,0
0.13828,0.84399,0
0.51094,0.74443,0
0.64429,0.59588,0
-0.0048679,0.65519,0
0.013394,0.74836,0
0.48426,0.74205,0
0.14102,0.79524,0
-0.02179,0.69046,0
0.094404,0.69326,0
-0.77846,0.72283,0
0.61278,0.82402,0
0.26047,0.79708,0
-0.25611,0.77258,0
0.13735,0.63797,0
0.037029,0.5728,0
0.49511,0.61357,0
0.16611,0.66608,0
0.48022,0.72955,0
-0.20811,0.72551,0
-0.18402,0.68512,0
0.074296,0.7673,0
-0.031236,0.66126,0
-0.042758,0.59431,0
-0.59657,0.87564,0
-0.47087,0.56946,0
0.046903,0.90469,0
0.30165,0.66623,0
0.72517,0.75333,0
-0.045905,0.64697,0
0.098361,0.0071984,1
0.54207,0.071399,1
-0.10329,0.12446,1
-0.68269,0.049611,1
-0.36579,0.055803,1
0.16557,-0.19399,1
0.082618,0.24346,1
0.11507,0.034695,1
-0.05918,-0.097556,1
0.66269,0.046545,1
0.32012,-0.0099901,1
-0.019451,-0.028052,1
0.33026,0.041359,1
-0.26411,0.029667,1
-0.11339,0.11556,1
-0.24242,-0.097836,1
0.14375,-0.11571,1
0.65834,-0.0054848,1
0.1057,0.11387,1
-0.14978,0.077219,1
0.10017,0.0072387,1
-0.073569,0.18961,1
-0.6297,-0.11115,1
-0.30395,0.0050883,1
0.0080813,-0.063266,1
0.69516,-0.11076,1
-0.25319,-0.024729,1
-0.06575,0.0060284,1
-0.26969,0.20264,1
-0.20028,-0.033222,1
-0.36722,0.067598,1
0.42967,-0.080623,1
0.068785,0.00049173,1
-0.44881,0.087825,1
0.20281,-0.090205,1
0.11951,0.0017069,1
-0.1465,-0.036843,1
-0.22152,-0.035255,1
-0.3517,0.030861,1
0.27906,0.032904,1
0.087328,-0.078816,1
-0.069244,-0.097344,1
0.35474,-0.0021514,1
-0.7763,0.033823,1
0.22938,0.0016192,1
-0.15411,-0.073052,1
0.0034117,0.015474,1
0.032928,0.21211,1
0.033905,-0.011585,1
-0.046042,0.12886,1
-0.26007,0.12121,1
0.32943,-0.16427,1
-0.21857,-0.039124,1
0.34254,0.14728,1
0.021287,-0.061589,1
0.51528,0.085137,1
-0.24318,-0.064256,1
-0.70537,0.090373,1
-0.45708,-0.026346,1
-0.25407,-0.0029771,1
0.17767,0.34578,1
-0.17237,-0.12781,1
-0.58628,0.10086,1
-0.10524,0.12065,1
-0.5636,-0.05862,1
-0.14649,-0.24026,1
-0.52346,0.13954,1
0.0030655,0.0097688,1
-0.24794,-0.11061,1
-0.11806,0.010027,1
-0.24035,-0.16745,1
0.38108,0.079612,1
0.11341,0.029833,1
0.50623,0.047419,1
-0.5785,0.11867,1
-0.085273,-0.22623,1
0.037548,-0.11882,1
0.39233,0.091608,1
0.23865,0.10599,1
-0.46657,-0.012927,1
0.35077,0.036336,1
0.14536,0.048046,1
0.08629,0.087312,1
-0.38286,0.061448,1
-0.30879,-0.0085554,1
-0.0060113,-0.033829,1
0.12469,-0.03259,1
0.44667,-0.13437,1
0.21779,-0.1736,1
-0.018449,0.064444,1
0.083879,0.14727,1
-0.098395,-0.081723,1
-0.20412,-0.17099,1
-0.078805,-0.053736,1
-0.19617,0.00016769,1
0.31271,-0.10184,1
0.01398,0.014183,1
0.36587,0.041978,1
-0.72535,-0.0019495,1
0.14229,0.092574,1
0.1187,-0.76087,0
-0.58697,-0.67388,0
-0.44439,-0.78074,0
-0.13875,-0.76664,0
-0.078759,-0.67771,0
-0.24017,-0.47606,0
0.28134,-0.74986,0
-0.81072,-0.64466,0
0.30588,-0.73454,0
0.039572,-0.70982,0
0.21284,-0.90562,0
-0.084509,-0.8676,0
-0.35488,-0.61968,0
-0.06413,-0.81286,0
-0.11199,-0.59557,0
0.65842,-0.63553,0
0.039593,-0.60137,0
0.23547,-0.7002,0
0.090839,-0.51616,0
0.43204,-0.67512,0
0.015164,-0.53248,0
-0.14967,-0.73264,0
-0.12567,-0.79428,0
-0.57467,-0.73404,0
0.12982,-0.63416,0
0.15078,-0.75777,0
-0.54706,-0.70688,0
0.5828,-0.76643,0
0.25816,-0.66158,0
0.40359,-0.71573,0
0.03806,-0.78013,0
0.24453,-0.6932,0
-0.51732,-0.65232,0
0.012918,-0.73371,0
-0.22947,-0.67716,0
-0.27944,-0.71172,0
-0.52873,-0.60428,0
-0.36324,-0.66137,0
-0.4634,-0.64411,0
-0.77495,-0.60318,0
0.049726,-0.71059,0
-0.17044,-0.86905,0
