-9.4248,-0.024611
-9.3301,0.13743
-9.2353,0.019954
-9.1406,0.0078989
-9.0459,0.1051
-8.9512,0.15749
-8.8564,-0.027495
-8.7617,0.18467
-8.667,0.11882
-8.5723,0.074995
-8.4776,0.14643
-8.3828,-0.0069878
-8.2881,0.17756
-8.1934,0.00045591
-8.0987,0.14445
-8.004,0.19922
-7.9092,0.25642
-7.8145,0.24624
-7.7198,0.093935
-7.6251,0.19492
-7.5304,0.094623
-7.4356,0.11091
-7.3409,0.042767
-7.2462,0.14295
-7.1515,-0.03452
-7.0567,0.076062
-6.962,0.059686
-6.8673,-0.022115
-6.7726,0.14585
-6.6779,0.0095032
-6.5831,0.014254
-6.4884,0.18261
-6.3937,0.058636
-6.299,-0.021814
-6.2043,-0.088528
-6.1095,0.11589
-6.0148,-0.14615
-5.9201,-0.085202
-5.8254,-0.061772
-5.7306,-0.20682
-5.6359,-0.078273
-5.5412,-0.23612
-5.4465,-0.10307
-5.3518,-0.15203
-5.257,-0.063323
-5.1623,-0.14784
-5.0676,-0.26734
-4.9729,-0.2105
-4.8782,-0.21786
-4.7834,-0.09267
-4.6887,-0.13463
-4.594,-0.24267
-4.4993,-0.3128
-4.4045,-0.19933
-4.3098,-0.35292
-4.2151,-0.31792
-4.1204,-0.15667
-4.0257,-0.19218
-3.9309,-0.027654
-3.8362,-0.11468
-3.7415,-0.0047071
-3.6468,-0.014012
-3.5521,-0.046478
-3.4573,-0.21032
-3.3626,-0.078174
-3.2679,-0.1839
-3.1732,0.048125
-3.0784,0.10744
-2.9837,0.18074
-2.889,0.047267
-2.7943,0.13945
-2.6996,0.2089
-2.6048,0.10406
-2.5101,0.38511
-2.4154,0.13022
-2.3207,0.22855
-2.226,0.35119
-2.1312,0.41899
-2.0365,0.36946
-1.9418,0.63293
-1.8471,0.50935
-1.7523,0.43236
-1.6576,0.66442
-1.5629,0.5656
-1.4682,0.62193
-1.3735,0.64526
-1.2787,0.62954
-1.184,0.80691
-1.0893,0.74797
-0.99457,0.7072
-0.89985,0.91692
-0.80513,0.93017
-0.71041,0.82979
-0.61569,0.99887
-0.52097,0.90301
-0.42625,0.95243
-0.33152,0.95072
-0.2368,1.0326
-0.14208,1.0865
-0.047361,1.0325
0.047361,1.0496
0.14208,1.028
0.2368,0.89291
0.33152,0.84891
0.42625,0.86559
0.52097,0.89466
0.61569,1.0196
0.71041,0.89698
0.80513,0.79359
0.89985,0.9451
0.99457,0.89844
1.0893,0.85877
1.184,0.79953
1.2787,0.67901
1.3735,0.59062
1.4682,0.64817
1.5629,0.7807
1.6576,0.46274
1.7523,0.59318
1.8471,0.64067
1.9418,0.50901
2.0365,0.50812
2.1312,0.46689
2.226,0.32446
2.3207,0.2161
2.4154,0.17665
2.5101,0.22844
2.6048,0.0613
2.6996,0.2309
2.7943,0.20186
2.889,0.076169
2.9837,-0.0067632
3.0784,-0.082315
3.1732,-0.0073499
3.2679,-0.074524
3.3626,0.023556
3.4573,-0.1935
3.5521,-0.033928
3.6468,-0.092042
3.7415,-0.024078
3.8362,-0.097006
3.9309,-0.29084
4.0257,-0.076408
4.1204,-0.32712
4.2151,-0.35362
4.3098,-0.26699
4.4045,-0.24298
4.4993,-0.27697
4.594,-0.16695
4.6887,-0.28066
4.7834,-0.058227
4.8782,-0.14583
4.9729,-0.13965
5.0676,-0.09372
5.1623,-0.29912
5.257,-0.23524
5.3518,-0.1425
5.4465,-0.02211
5.5412,0.031754
5.6359,-0.069556
5.7306,-0.23015
5.8254,0.050304
5.9201,0.030706
6.0148,-0.037033
6.1095,0.052591
6.2043,0.02508
6.299,-0.016361
6.3937,-0.054288
6.4884,-0.052212
6.5831,-0.0035749
6.6779,0.019115
6.7726,0.046298
6.8673,0.089111
6.962,0.21731
7.0567,-0.011421
7.1515,0.01522
7.2462,0.10851
7.3409,0.066813
7.4356,0.25696
7.5304,0.24372
7.6251,0.27903
7.7198,0.041173
7.8145,0.22818
7.9092,0.16499
8.004,0.048592
8.0987,0.21192
8.1934,0.099603
8.2881,0.0028536
8.3828,0.12856
8.4776,-0.011404
8.5723,0.007698
8.667,0.074116
8.7617,0.07166
8.8564,-0.026704
8.9512,-0.058519
9.0459,0.098053
9.1406,0.18221
9.2353,0.072034
9.3301,-0.067452
9.4248,0.10289
