0.50822,-0.26881,0
-0.48113,0.040553,0
0.44095,-0.041712,0
-0.87987,-0.34902,0
0.068792,0.35512,0
-1.6037,-0.0046289,0
-0.39447,0.16087,0
0.36964,-0.21493,0
-0.2568,-0.19667,0
0.98924,0.094309,0
-0.50502,0.032044,0
-1.8602,0.55446,0
-0.98531,-0.082532,0
0.84452,0.66377,0
-0.090579,0.45256,0
0.30338,-0.58352,0
0.75536,-0.50416,0
-1.6963,-0.17206,0
-0.51574,-0.055745,0
-0.56344,0.0026802,0
-0.81451,0.25108,0
-0.14567,-0.21668,0
1.2168,-0.21645,0
-0.030751,-0.060354,0
0.98196,-0.0061392,0
-0.55696,0.083667,0
0.0060196,0.31749,0
-0.62631,0.1865,0
0.46955,-0.52518,0
-0.20097,0.2092,0
0.38411,0.24345,0
0.53452,0.1909,0
-0.062657,0.39302,0
0.71134,0.098129,0
1.8474,-0.2019,0
0.41971,-0.044798,0
-0.0094299,-0.73471,0
0.73051,0.14199,0
0.044753,0.035084,0
-0.88566,-0.17733,0
0.3884,-0.19641,0
-0.0040041,-0.3242,0
-0.22097,-0.014319,0
1.0212,0.1138,0
1.4907,-0.099108,0
-0.41805,-0.14997,0
0.08274,-0.010794,0
-0.64612,-0.052428,0
0.54435,-0.28718,0
-1.8917,0.38776,0
0.79209,0.13227,0
0.17512,0.38428,0
0.20933,-0.14932,0
0.97076,-0.33561,0
-0.21973,0.24229,0
-0.10651,0.01236,0
-1.0164,-0.22686,0
-1.3309,-0.026739,0
-0.56284,-0.60266,0
0.2247,0.32518,0
-0.43297,-0.29436,0
-1.0668,-0.20655,0
0.85815,0.40184,0
-0.56967,-0.27277,0
-0.0090284,-0.12386,0
-0.00065362,-0.15185,0
-0.19955,0.48592,0
0.31726,0.02427,0
-0.21121,-0.32432,0
-1.3312,-0.33736,0
-0.82318,0.5207,0
0.19448,0.58124,0
-1.0053,0.49052,0
-0.27775,-0.37678,0
-0.7531,-0.064061,0
-0.93965,-0.05968,0
-0.81691,0.09225,0
-0.32133,-0.1717,0
0.13893,-0.29329,0
-0.092895,-0.13404,0
0.8513,0.32463,0
-0.19631,0.71179,0
-1.214,0.068787,0
0.0077873,-0.079987,0
0.057098,0.2105,0
0.25323,-0.14628,0
0.39986,0.55874,0
1.0225,0.33206,0
-0.43825,-0.36827,0
0.20865,-0.20097,0
-0.010541,0.40228,0
-0.46421,0.11642,0
1.709,0.11792,0
-0.20609,-0.5122,0
-1.1276,0.068358,0
1.4161,0.20569,0
0.26044,-0.19104,0
-0.89523,-0.30078,0
0.49628,-0.055686,0
1.0158,-0.31621,0
-0.021462,-1.1552,1
0.08376,0.48987,1
0.41198,-1.0588,1
0.053952,-0.52926,1
-0.1626,-0.11689,1
0.49026,0.19847,1
0.24756,-0.061306,1
0.069228,1.3905,1
0.20149,1.2976,1
-0.15242,0.50115,1
0.25691,0.073451,1
0.080551,-0.64609,1
0.18749,-0.36907,1
-0.3142,-1.1248,1
0.4607,-0.29962,1
0.13033,-0.37673,1
-0.57514,1.401,1
0.14098,0.60258,1
0.38231,0.051991,1
0.19156,-0.23421,1
0.41423,0.066258,1
0.39595,0.61295,1
-0.27283,1.7895,1
-0.69168,0.26151,1
0.53662,0.69064,1
0.11724,0.54351,1
0.0060971,0.44381,1
-0.12179,0.8013,1
-0.46047,1.0075,1
0.066412,0.035321,1
-0.41234,-0.25131,1
-0.25179,0.18137,1
-0.062593,0.79735,1
0.22677,0.97273,1
0.11272,-0.43416,1
-0.40362,0.72978,1
0.44456,-0.13771,1
0.0098208,-0.26876,1
0.56114,0.43319,1
-0.3627,0.74569,1
-0.23479,-0.4562,1
-0.23019,-1.1989,1
-0.03216,-0.040277,1
-0.29312,0.44242,1
-0.2892,0.066798,1
-0.71375,1.262,1
-0.25146,-0.26462,1
0.077204,0.63612,1
-0.05515,-0.62784,1
-0.050285,-1.0105,1
-0.035097,0.53332,1
0.050546,-1.1141,1
-0.15036,-1.0405,1
-0.21152,-0.48402,1
0.15245,-1.1909,1
-0.12628,0.44683,1
0.06874,-0.22188,1
-0.28785,-1.0349,1
-0.043813,-0.71075,1
0.22336,-0.78922,1
-0.26715,-0.057294,1
0.041719,-1.9317,1
-0.070843,-0.55548,1
-0.022638,-1.1131,1
-0.10757,0.26372,1
-0.62329,0.47884,1
-0.043064,0.11774,1
0.418,-0.081151,1
0.19554,-2.108,1
-0.11314,0.022443,1
-0.19843,-0.70105,1
0.074687,-0.21238,1
-0.11505,-0.26206,1
-0.15854,-0.9266,1
0.016617,0.46404,1
0.37613,0.1918,1
-0.756,-0.28071,1
0.17546,0.71368,1
-0.30242,1.2626,1
0.28329,-0.88654,1
-0.72719,-0.020745,1
-0.067149,-0.8885,1
0.017421,0.60067,1
-0.12738,0.40013,1
-0.060875,-0.41381,1
-0.45392,-0.44737,1
-0.33791,-0.6027,1
-0.2445,0.74065,1
0.10998,-0.19882,1
-0.17583,-0.11987,1
0.46122,-1.0067,1
0.042021,0.2501,1
-0.55883,2.1522,1
-0.13626,0.23176,1
-0.19562,-1.1382,1
0.030995,0.19743,1
-0.066189,-1.1486,1
-0.083713,0.11886,1
-0.2201,-1.3545,1
-0.01936,0.57535,1
